,عام.بس,عام . بس,عام.بس,عام . بس,x,
,عامره,عامر+ه,عامر+ه,عامر+ه,,
,عامل,عامل,عامل,عامل,,
,عاملة,عامل+ة,عامل+ة,عامل+ة,,
,عاملها,عامل+ها,عامل+ها,عامل+ها,,
,عاملين,عامل+ين,عامل+ين,عامل+ين,,
,عايش,عايش,عايش,عايش,,
,عايشين,عايش+ين,عايش+ين,عايش+ين,,
1,عبوطة,عبوط+ة,عبوط+ة,عبوط+ة,,
,عجبني,عجبني,عجب+ني,عجب+ني,,
1,عجين,عجين,عجين,عجين,,
,عدا,عدا,عدا,عدا,,
,عدول,عدول,ع+دول,عدول,pers,
1,عذب,عذب,عذب,عذب,,
1,عذبو,عذبو,عذب+و,عذب+و,,
,عربي,عربي,عربي,عربي,,
,عربي،,عربي ،,عربي،,عربي ،,,
,عربي!,عربي !,عربي!,عربي !,,
,عرسال,عرسال,ع+رسال,عرسال,,
,عرضوا,عرض+وا,عرض+وا,عرض+وا,,
1,عرظ,عرظ,عرظ,عرظ,,
,عرفتك,عرف+ت+ك,عرف+ت+ك,عرف+ت+ك,,
,عرق,عرق,عرق,عرق,,
,عروس,عروس,ع+روس,عروس,,
1,عروقة,عروق+ة,عروق+ة,عروق+ة,,
,عزا,عزا,عز+ا,عزا,,
,عزمتني,عزمتني,عزم+ت+ني,عزم+ت+ني,,
,عزيزتي,عزيز+ت+ي,عزيز+تي,عزيز+ت+ي,,
,عزيزي,عزيزي,عزيزي,عزيز+ي,,
,عساف,عساف,عساف,عساف,pers,
,عساف،,عساف ،,عساف،,عساف ،,pers,
1,عسافية,عسافي+ة,عسافي+ة,عسافي+ة,,
,عساكر,عساكر,عساكر,عساكر,,
,عش,عش,عش,عش,,
,عشنا,عش+نا,عش+نا,عش+نا,,
,عشان,عشان,عشان,عشان,,
,ﻋﺸﺎﻥ,ﻋ ﺸ ﺎ ﻥ,ﻋﺸﺎﻥ,ﻋﺸﺎﻥ,,
,ﻋﺸﺎﻧﻚ,ﻋ ﺸ ﺎ ﻧ ﻚ,ﻋﺸﺎﻧﻚ,ﻋﺸﺎﻧ+ﻚ,,
,عشرة,عشر+ة,عشر+ة,عشر+ة,,
,عصابات,عصاب+ات,عصاب+ات,عصاب+ات,,
1,عطى,عطى,عط+ى,عط+ى,x,
,عفو,عفو,عفو,عفو,,
,عقل,عقل,عقل,عقل,,
,عقلك,عقل+ك,عقل+ك,عقل+ك,,
,عقلها,عقل+ها,عقل+ها,عقل+ها,,
,عقوبة,عقوب+ة,عقوب+ة,عقوب+ة,,
,عقول,عقول,ع+قول,عقول,,
1,عل,عل,عل,عل,,
,علامات,علام+ات,علام+ات,علام+ات,,
,على,على,على,على,,
,علي,علي,علي,علي,,
,عليّ,علي,علي,علي,,
,عليك,علي+ك,علي+ك,علي+ك,,
,عليكم,علي+كم,علي+كم,علي+كم,,
,عليكي,عليكي,علي+كي,علي+ك+ي,,
,علينا,علي+نا,علي+نا,علي+نا,,
,عليه,علي+ه,علي+ه,علي+ه,,
,عليه,علي+ه,عليه,علي+ه,,
,عليها,علي+ها,علي+ها,علي+ها,,
,عليها،,علي+ها ،,عليها،,علي+ها ،,,
,عليها...,علي+ها . . .,عليها...,علي+ها . . .,,
,عليهم,علي+هم,علي+هم,علي+هم,,
,عليي,علي+ي,علي+ي,علي+ي,x,
1,..عم,. . عم,..عم,. . عم,,
1,عم,عم,عم,عم,,
1,عمفكر,عمفكر,ع+مفكر,عم+فكر,,
1,عمنرد,عمنرد,ع+منرد,عم+نرد,x,
1,عمنكبرو,عمنكبرو,عمنكبرو,عم+نكبر+و,,
1,عميمزحو,عميمزحو,عميمزحو,عم+يمزح+و,,
,عمار,عمار,عمار,عمار,,
,عمرِ,عمر,عمر,عمر,,
,عمرك,عمر+ك,عمر+ك,عمر+ك,,
1,عمركاش,عمركاش,عمركاش,عمر+ك+اش,xxxx,
,عمرنا,عمر+نا,عمر+نا,عمر+نا,,
,عمره,عمر+ه,عمر+ه,عمر+ه,,
,عمرو,عمرو,عمر+و,عمر+و,,
,عمق,عمق,عمق,عمق,,
,عملت,عمل+ت,عمل+ت,عمل+ت,,
,عملناها,عمل+نا+ها,عملنا+ها,عمل+نا+ها,,
,عملي,عملي,عمل+ي,عمل+ي,,
,عميل,عميل,عميل,عميل,,
,عن,عن,عن,عن,,
1,عنجد,عنجد,ع+نجد,عن+جد,x,
,عنك,عن+ك,عن+ك,عن+ك,,
,عنها,عن+ها,عن+ها,عن+ها,,
1,عنا,عن+ا,عنا,عنا,,
1,عنّا,عن+ا,عنا,عنا,,
1,عَنّا,عن+ا,عنا,عنا,,
1,عنا؟,عن+ا ؟,عنا؟,عنا ؟,,
,عند,عند,عند,عند,,
1,عندا,عند+ا,عند+ا,عند+ا,,
,عندك,عند+ك,عند+ك,عند+ك,,
1,عندن,عند+ن,ع+ندن,عند+ن,,
,عندنا,عند+نا,عند+نا,عند+نا,,
,عنده,عند+ه,عند+ه,عند+ه,,
,عندو,عندو,عند+و,عند+و,,
,عندي,عند+ي,عند+ي,عند+ي,,
,عنسنا,عنس+نا,عنس+نا,عنس+نا,,
1,عوجة...,عوج+ة . . .,عوجة...,عوج+ة . . .,,
,-عيب,- عيب,-عيب,- عيب,,
,عيب,عيب,عيب,عيب,,
,عيد,عيد,عيد,عيد,,
1,عيدكن,عيد+كن,ع+يدكن,عيد+كن,,
,عيدها,عيد+ها,عيد+ها,عيد+ها,,
,عيش,عيش,عيش,عيش,,
,عيله,عيل+ه,عيل+ه,عيل+ه,,
1,عينو,عينو,عين+و,عين+و,,
,عيني,عين+ي,عيني,عين+ي,,
1,عيوش,عيوش,عيوش,عيوش,,
,عيونك,عيون+ك,عيون+ك,عيون+ك,,
,عيوني,عيون+ي,عيون+ي,عيون+ي,,
,غادرنا,غادر+نا,غادر+نا,غادر+نا,,
,غالي,غالي,غالي,غالي,,
,غبي,غبي,غبي,غبي,,
,غدا,غد+ا,غدا,غدا,,
,غره,غر+ه,غر+ه,غر+ه,,
,غرامي,غرامي,غرام+ي,غرامي,,
,غرف,غرف,غرف,غرف,,
,غريب,غريب,غريب,غريب,,
,غزة,غز+ة,غزة,غز+ة,,
,غلط,غلط,غلط,غلط,,
,غلط.,غلط .,غلط.,غلط .,,
,غلطان,غلطان,غلطان,غلطان,,
,غير,غير,غير,غير,,
,غيرا,غير+ا,غير+ا,غير+ا,x,
,غيرك,غير+ك,غير+ك,غير+ك,,
,غيرها.,غير+ها .,غيرها.,غير+ها .,,
,غيرهم,غير+هم,غير+هم,غير+هم,,
,غيري,غيري,غير+ي,غير+ي,,
,ف,ف,ف,ف,,
,فـ,ف,ف,ف,,
1,فإحنا,فإحنا,ف+إحنا,ف+إحنا,,
,فاكيد,ف+اكيد,ف+اكيد,ف+اكيد,,
1,فاتو,فاتو,فات+و,فات+و,,
,فاتح,فاتح,فاتح,فاتح,,
,فاتورة,فاتور+ة,فاتور+ة,فاتور+ة,,
,فاجرة,فاجر+ة,فاجر+ة,فاجر+ة,,
,فادي,فادي,ف+ادي,فادي,,
,فاضية,فاضي+ة,فاضي+ة,فاضي+ة,,
2,فانز,فانز,فانز,فانز,,
,فاهم,فاهم,فاهم,فاهم,,
,فاهمة,فاهم+ة,فاهم+ة,فاهم+ة,,
,فاهمين,فاهم+ين,فاهم+ين,فاهم+ين,,
,فتح,فتح,فتح,فتح,,
,فتش,فتش,فتش,فتش,,
,فخامتك,ف+خام+ت+ك,فخام+ت+ك,فخام+ت+ك,,
,فخورين,فخور+ين,فخور+ين,فخور+ين,,
1,فرجي,فرج+ي,فرج+ي,فرجي,x,
,فرح,فرح,فرح,فرح,,
,فرحت,فرح+ت,فرح+ت,فرح+ت,,
,..فرحانين,. . فرحان+ين,..فرحان+ين,فرحان+ين,,
,"فرصة,,","فرص+ة , ,",فرص+ة,"فرص+ة , ,",,
,فرع,فرع,فرع,فرع,,
,فرق,فرق,فرق,فرق,,
2,فرند,فرند,فرند,فرند,,
,فسر,فسر,ف+سر,فسر,,
1,فشر,فشر,ف+شر,فشر,x,
,فصائل,فصائل,ف+صائل,فصائل,,
,فصل,فصل,فصل,فصل,,
,فضي,فضي,فض+ي,فض+ي,,
,فضيت,فضي+ت,فضي+ت,فض+ي+ت,,
,فضائحي,فضائح+ي,فضائح+ي,فضائحي,x,
,فطور,فطور,ف+طور,فطور,,
,فعاليات,فعالي+ات,ف+عاليا+ت,فعالي+ات,,
,فقط,فقط,فقط,فقط,,
,فقير,فقير,فقير,فقير,,
,فكر,فكر,فكر,فكر,,
,فكّر,فكر,فكر,فكر,,
,فكرة...;-),فكر+ة . . . - ),ف+كرة...-),فكر+ة . . . - ),,
,فكرة,فكر+ة,فكر+ة,فكر+ة,,
,فكرتهم,ف+ك+رت+هم,فكر+ت+هم,فكر+ت+هم,,
,فكرتي,فكر+ت+ي,فكر+ت+ي,فكر+ت+ي,,
,فكروا,ف+كرو+ا,فكر+وا,فكر+وا,,
,فل,فل,فل,فل,,
,فلتانة,فلتان+ة,فلتان+ة,فلتان+ة,,
,فلسطين,فلسطين,فلسطين,فلسطين,,
,فلسطيني,فلسطيني,فلسطين+ي,فلسطين+ي,x,
,فهمانه,فهم+ان+ه,فهم+ان+ه,فهمان+ه,,
,فوراً,فور+ا,ف+ورا,فور+ا,,
,فوق,فوق,فوق,فوق,,
,فولو..,فولو . .,ف+ولو..,فولو . .,,
,فولو,فولو,فولو,فولو,,
2,فويس,فويس,فويس,فويس,,
,في,في,في,في,,
,فيا,في+ا,في+ا,في+ا,,
,فيك...,في+ك . . .,ف+يك...,في+ك . . .,,
,فيك,في+ك,في+ك,في+ك,,
,فيكن,في+كن,ف+يكن,في+كن,,
,فيكي,فيكي,في+كي,في+كي,,
,فينا,في+نا,في+نا,في+نا,,
,فيني,فين+ي,في+ني,في+ني,,
,فيه.,في+ه .,ف+يه.,في+ه .,,
,فيه..,في+ه . .,ف+يه..,في+ه . .,,
,فيه,في+ه,في+ه,في+ه,,
,فيها،,في+ها ،,ف+يها،,في+ها ،,,
,فيها!!!,في+ها ! ! !,ف+يها!!!,في+ها ! ! !,,
,"فيها""","في+ها ""","ف+يها""","في+ها """,,
,فيها,في+ها,في+ها,في+ها,,
,فيهم,في+هم,في+هم,في+هم,,
,فيہ,في ہ,فيہ,في+ہ,x,
,فيي,في+ي,في+ي,في+ي,,
1,فيئ,فيئ,فيئ,فيئ,,
,فيروز:يا,فيروز : يا,ف+يروز:يا,فيروز : يا,,
,فيروز,فيروز,فيروز,فيروز,,
1,فيش,فيش,في+ش,فيش,,
,فيضان,فيضان,فيض+ان,فيضان,,
,فيل,فيل,فيل,فيل,,
1,فيييييي,فيييييي,فييييي+ي,فيييييي,x,
2,ڤيديو,ڤ يديو,ڤيديو,ڤيديو,,
,قادر,قادر,قادر,قادر,,
,قادرة,قادر+ة,قادر+ة,قادر+ة,,
,قاعد,قاعد,قاعد,قاعد,,
,قاعدة,قاعد+ة,قاعد+ة,قاعد+ة,,
,قاعده,قاعد+ه,قاعد+ه,قاعد+ه,,
,قاعدين,قاعد+ين,قاعد+ين,قاعد+ين,,
,قال,قال,قال,قال,,
,قالتلي,قالتلي,قالتلي,قال+ت+ل+ي,x,
,قالولي,قالولي,قالولي,قال+و+ل+ي,,
,قبل,قبل,قبل,قبل,,
,قتلى,قتلى,قتل+ى,قتلى,,
,قد,قد,قد,قد,,
,قدها,قد+ها,قد+ها,قد+ها,,
,قدااام,قدااام,قدااام,قدااام,x,
,قدامك,قدام+ك,قدام+ك,قدام+ك,,
,قدامي,قدامي,قدام+ي,قدام+ي,,
,قدمو,قدمو,قدم+و,قدم+و,,
1,قديش,قديش,قدي+ش,قديش,x,
1,قدّيش,قديش,قدي+ش,قديش,x,
,قرار,قرار,قرار,قرار,,
,قربت,قرب+ت,قرب+ت,قرب+ت,,
,قربه,قرب+ه,قرب+ه,قرب+ه,,
,قرّص,قرص,قرص,قرص,,
,قرطة,قرط+ة,قرط+ة,قرط+ة,,
,قريتها,قري+ت+ها,قري+ت+ها,قري+ت+ها,,
,قريب,قريب,قريب,قريب,,
1,قسطل,قسطل,قسطل,قسطل,,
,قصي,قصي,قص+ي,قص+ي,قصة,
,قصدى,قصدى,قصد+ى,قصد+ى,,
,قصر,قصر,قصر,قصر,,
,قصرت,قصر+ت,قصر+ت,قصر+ت,,
,قصير,قصير,قصير,قصير,,
,قضية,قضي+ة,قضي+ة,قضي+ة,,
,قطر,قطر,قطر,قطر,,
,قعدتو,قعدتو,قعدت+و,قعد+ت+و,,
,قلك,قل+ك,قل+ك,قل+ك,,
,قلنا,قل+نا,قل+نا,قل+نا,,
,قلو,قلو,قل+و,قل+و,,
,*قلب,* قلب,ذقلب,قلب,,
,قلب,قلب,قلب,قلب,,
,قلبك,قلب+ك,قلب+ك,قلب+ك,,
,قلبه,قلب+ه,قلب+ه,قلب+ه,,
,قلبي,قلب+ي,قلب+ي,قلب+ي,,
,قلتلك,قلتلك,قلت+ل+ك,قلت+ل+ك,x,
,قلتلها,قلتلها,قلتلها,قلت+ل+ها,x,
,قلتلهم,قلتلهم,قلتلهم,قلت+ل+هم,,
,قلتلي,قلتلي,قلتلي,قلت+ل+ي,,
,قلوب,قلوب,قلوب,قلوب,,
,قليل,قليل,قليل,قليل,,
,قليلة,قليل+ة,قليل+ة,قليل+ة,,
,قمّة,قم+ة,قم+ة,قم+ة,,
,قوة,قو+ة,قو+ة,قو+ة,,
,قوات,قو+ات,قوات,قوات,,
,قول,قول,قول,قول,,
,قومو,قومو,قوم+و,قوم+و,,
,قوية,قوي+ة,قوي+ة,قوي+ة,,
,قياداته.,قياد+ات+ه .,قياداته.,قياد+ات+ه,,
,قييييييييييييييييييييييييمي,قييييييييييييييييييييييييمي,قييييييييييييييييييييييييمي,قييييييييييييييييييييييييم+ي,x,
,ك,ك,ك,ك,,
,كأنو,كأنو,كأن+و,كأن+و,,
1,كابسه,كابس+ه,كابس+ه,كابس+ه,,
1,كاسة,كاس+ة,كاس+ة,كاس+ة,,
,كامل,كامل,كامل,كامل,,
,كان,كان,كان,كان,,
,كان!,كان !,كان!,كان,,
,كانت,كان+ت,كان+ت,كان+ت,,
,كانو,كانو,كان+و,كان+و,,
,كانوا,كان+وا,كان+وا,كان+وا,,
,كبرت,كبر+ت,كبرت,كبر+ت,,
,كبرنا,كبر+نا,كبر+نا,كبر+نا,,
1,كبري,كبري,كبر+ي,كبر+ي,x,
,كبير,كبير,كبير,كبير,,
,كبيرة,كبير+ة,كبير+ة,كبير+ة,,
,كتار,كتار,كتار,كتار,,
,كتفك,ك+تفك,كتف+ك,كتف+ك,,
,كتير,كتير,كتير,كتير,,
,كتير..,كتير . .,كتير..,كتير . .,,
,كتير....,كتير . . . .,كتير....,كتير . . . .,,
,كتيير,كتيير,كتيير,كتيير,x,
,كثير,كثير,كثير,كثير,,
,كذابين,كذاب+ين,كذاب+ين,كذاب+ين,,
1,ﻛﺮﺍﺳﻴﻬﻦ,ﻛ ﺮ ﺍ ﺳ ﻴ ﻬ ﻦ,ﻛﺮﺍﺳﻴﻬﻦ,ﻛﺮﺍﺳﻴ+ﻬﻦ,,
2,كردت,كرد+ت,كرد+ت,كردت,credit,
,كرسي,كرسي,كرس+ي,كرسي,,
,كرم,كرم,كرم,كرم,,
1,كرمال,ك+رمال,كرمال,كرمال,,
,كف,كف,كف,كف,,
,كفّيها,ك+في+ها,كف+ي+ها,كف+ي+ها,,
,كفر!,كفر !,كفر!,كفر,,
,كفي,ك+في,كف+ي,كفي,هههههههههههه حرام عليك خليني كفي سلسلة حرام ما بس طفيت الكهربا ما عاد فيني ارجع ع تويتر للصبح,
,...كل,. . . كل,...كل,. . . كل,,
,كل,كل,كل,كل,,
,كِلّا,كلا,كل+ا,كل+ا,كلها,
,كلن,ك+لن,كلن,كل+ن,,
,كلنا,كل+نا,كل+نا,كل+نا,,
,كله,كل+ه,كل+ه,كل+ه,,
,كلها,كل+ها,كل+ها,كل+ها,,
,كلهم,كل+هم,كل+هم,كل+هم,,
,كلو,ك+لو,كل+و,كل+و,,
,كلام,كلام,كلام,كلام,,
,كلامي,ك+لامي,كلام+ي,كلام+ي,,
,كلمات,كلم+ات,كلم+ات,كلم+ات,,
,"""كلمة",""" كلم+ة","""كلم+ة",""" كلم+ة",,
,كليب,كليب,كليب,كليب,,
,كم,كم,كم,كم,,
,كما,كما,ك+م++ا,كما,,
,كمان,كمان,كمان,كمان,,
,كمية,كمي+ة,كمي+ة,كمي+ة,,
,كنت,كن+ت,كن+ت,كن+ت,x,
1,كني,كني,كني,كن+ي,,
,كنا,كنا,كنا,كنا,,
,كنّا,كنا,كنا,كنا,,
,كنتو,ك+نتو,كنت+و,كنت+و,x,
1,كندرة,كندر+ة,كندر+ة,كندر+ة,,
,كهربها؟,كهرب+ها ؟,كهربها؟,كهرب+ها ؟,,
2,كورالي,كورال+ي,كورال+ي,كورال+ي,x,
,ﻛﻮﻛﺐ,ﻛ ﻮ ﻛ ﺐ,ﻛﻮﻛﺐ,ﻛﻮﻛﺐ,,
,كوكي,كوك+ي,كو+كي,كوكي,pers,
2,كول!,كول !,كول!,كول !,,
2,كومنت,كومن+ت,كومن+ت,كومنت,,
1,كون,كون,كون,كون,,
,كونلك,كونلك,كون+ل+ك,كون+ل+ك,,
,كيان,كيان,كيان,كيان,,
2,كيرلي؟,كيرلي ؟,كيرلي؟,كيرلي ؟,,
,..كيف,. . كيف,..كيف,. . كيف,,
,كيف,كيف,كيف,كيف,,
1,كيفه,كيف+ه,كيف+ه,كيف+ه,,
,كيلو,كيلو,كيلو,كيلو,,
,ل,ل,ل,ل,,
,لأبيض,ل+أبيض,ل+أبيض,ل+أبيض,,
,لأن,ل+أن,ل+أن,ل+أن,x,
,لأنها,ل+أن+ها,ل+أن+ها,ل+أن+ها,,
,لأنو,ل+أنو,لأن+و,ل+أن+و,x,
,لأنّو,ل+أنو,لأن+و,ل+أن+و,,
,لأهلي,ل+أهلي,ل+أهل+ي,ل+أهل+ي,,
,لإنه,ل+إن+ه,ل+إن+ه,ل+إن+ه,,
,لإنو,لإنو,ل+إنو,ل+إن+و,,
1,لاجلو,ل+اجلو,ل+اجلو,ل+اجل+و,,
,للاستفزاز,ل+ال+استفزاز,ل+ل+استفزاز,ل+ال+استفزاز,,
,للاسف,ل+ال+اسف,ل+ل+اسف,ل+ال+اسف,,
,للانتخابات,ل+ال+انتخاب+ات,ل+الانتخابات,ل+ال+انتخاب+ات,,
,للتعارف,ل+ال+تعارف,ل+ل+تعارف,ل+ال+تعارف,,
,للجد،,ل+ال+جد ،,للجد،,ل+ال+جد ،,,
,للحلم,ل+ال+حلم,ل+ل+حلم,ل+ال+حلم,,
,للدكتور,ل+ال+دكتور,ل+ل+دكتور,ل+ال+دكتور,,
,للشعب,ل+ال+شعب,ل+ل+شعب,ل+ال+شعب,,
,للصبح,ل+ال+صبح,ل+ل+صبح,ل+ال+صبح,,
,للصرصور,ل+ال+صرصور,ل+ل+صرصور,ل+ال+صرصور,,
,للكل...بموضوع,ل+ال+كل . . . ب+موضوع,للكل...بموضوع,ل+ال+كل . . . ب+موضوع,,
,للكلاب,ل+ال+كلاب,ل+ل+كلاب,ل+ال+كلاب,,
,للي,ل+لي,ل+لي,ل+ال+لي,,
,للمدخنين,ل+ال+مدخن+ين,لالمدخن+ين,ل+ال+مدخن+ين,,
,للمدرسة,ل+ال+مدرس+ة,ل+ل+مدرس+ة,ل+ال+مدرس+ة,,
,للمقاومة,ل+ال+مقاوم+ة,ل+ل+مقاوم+ة,ل+ال+مقاوم+ة,,
,للموقف,ل+ال+موقف,ل+ل+موقف,ل+ال+موقف,,
,للناس,ل+ال+ناس,ل+ل+ناس,ل+ال+ناس,,
,لله,ل+اله,ل+له,ل+الله,x,
,لامهاتهم,ل+امه+ات+هم,ل+امهات+هم,ل+ام+هات+هم,x,
,لان,لان,ل++ان,ل+ان,x,
,لانك,لان+ك,ل+انك,ل+ان+ك,,
,لانه,لان+ه,ل+انه,ل+ان+ه,,
1,لانو,لانو,لان+و,ل+ان+و,,
,لبطيخ,ل+بطيخ,ل+بطيخ,ل+بطيخ,,
,لبعض,ل+بعض,ل+بعض,ل+بعض,,
,لبعيد,ل+بعيد,ل+بعيد,ل+بعيد,,
,لتجي,ل+تجي,ل+تجي,ل+تج+ي,,
,لترتاح,ل+ترتاح,ل+ترتاح,ل+ترتاح,,
,لتصير,ل+تصير,ل+تصير,ل+تصير,,
,لتكتشف,ل+تكتشف,ل+تكتشف,ل+تكتشف,,
1,لتوعى,ل+توعى,ل+توع+ى,ل+توعى,x,
,لجمهور,ل+جمهور,ل+جمهور,ل+جمهور,,
,لجميع,ل+جميع,ل+جميع,ل+جميع,,
,لجنة,لجن+ة,ل+جن+ة,ل+جن+ة,,
1,لحالك,ل+حالك,ل+حالك,ل+حال+ك,,
1,لحالها,ل+حال+ها,ل+حال+ها,ل+حال+ها,,
,لحالها:لو,ل+حال+ها : لو,لحالها:لو,ل+حال+ها : لو,,
1,لحالي,ل+حالي,ل+حال+ي,ل+حال+ي,,
,لحبيبتك,ل+حبيب+ت+ك,ل+حبيبتك,ل+حبيب+ت+ك,,
1,لحتى,ل+حتى,ل+حتى,ل+حتى,,
,لحد,لحد,ل+حد,ل+حد,,
,لحدا,ل+حدا,لحد+ا,ل+حدا,,
,لدكاترة,ل+دكاتر+ة,ل+دكاترة,ل+دكاتر+ة,,
,لزكي,ل+زكي,ل+زكي,ل+زكي,pers,
,لسوريين,ل+سوري+ين,ل+سوريين,ل+سوري+ين,,
1,لضل,ل+ضل,ل+ضل,ل+ضل,,
,لعجة,ل+عج+ة,لعج+ة,ل+عج+ة,x,
,لعملية,ل+عملي+ة,ل+عملي+ة,ل+عملي+ة,,
,لعيون,ل+عيون,ل+عيون,ل+عيون,,
,لغير,ل+غير,ل+غير,ل+غير,,
,لك,ل+ك,ل+ك,ل+ك,,
,لكل,ل+كل,ل+كل,ل+كل,,
,لكلب,ل+كلب,ل+كلب,ل+كلب,,
,للبنان,ل+لبنان,ل+لبن+ان,ل+لبنان,,
,للحظه,ل+لحظ+ه,ل+لحظ+ه,ل+لحظ+ه,,
,لمرحلة,ل+مرحل+ة,ل+مرحلة,ل+مرحل+ة,,
,لمستوا,ل+مستوا,لمس+توا,ل+مستوا,,
,لمسخرتك,ل+مسخر+ت+ك,لمسخرت+ك,ل+مسخر+ت+ك,,
,لموضوع,ل+موضوع,ل+موضوع,ل+موضوع,,
,لنا,ل+نا,ل++نا,ل+نا,,
,لندفع,ل+ندفع,ل+ندفع,ل+ندفع,,
,لهالةةة,لهالةةة,ل+هالةة+ة,ل+هال+ةةة,x,
,لهاي,لها+ي,ل+ه+اي,ل+هاي,,
,لهل,ل+هل,ل+هل,ل+هل,,
,لواحد,ل+واحد,ل+واحد,ل+واحد,,
,لوحدك,ل+وحد+ك,لوحدك,ل+وحد+ك,,
,لي,لي,لي,ل+ي,,
,ليستلم,ل+يستلم,ل+يستلم,ل+يستلم,,
,ليشوف,ل+يشوف,ل+يشوف,ل+يشوف,,
,ليصمدوا,ل+يصمد+وا,ليصمدو+ا,ل+يصمد+وا,,
1,ليضلوا,ل+يضل+وا,ليضلو+ا,ل+يضل+وا,,
,ليلبس,ل+يلبس,ل+يلبس,ل+يلبس,,
,ليوم,ل+يوم,ل+يوم,ل+يوم,,
,ﻷنو,ﻷ نو,ﻷن+و,ﻷن+و,x,
,ﻷهلك,ﻷ هلك,ﻷهل+ك,ﻷهل+ك,x,
,ﻹمك,ﻹ مك,ﻹم+ك,ﻹم+ك,x,
,لا,لا,لا,لا,,
,لاء,لاء,لاء,لاء,,
1,لابقتلو,لابقتلو,لابقتلو,لابق+ت+ل+و,,
,لاجئ..ما,لاجئ . . ما,لاجئ..م+ا,لاجئ . . ما,,
,لازم,لازم,لازم,لازم,,
,لاقي,لاقي,لاقي,لاق+ي,,
,لايف,لايف,ل+ايف,لايف,,
,لايك,لايك,لا+ي+ك,لايك,,
,لبنان,لبنان,ل+بن+ان,لبنان,,
,لبناني,لبناني,لبناني,لبناني,,
,لبنانيين,لبناني+ين,لبناني+ين,لبناني+ين,,
,لسا,لس+ا,لس+ا,لسا,,
1,لساتنا,ل+سات+نا,ل+سات+نا,لسات+نا,x,
1,لساتني,ل+ساتني,لسا+ت+ني,لسات+ني,,
1,لساتو,ل+ساتو,ل+ساتو,لسات+و,,
