Word	POS
جربوع	جربوع/NOUN-MS
وإغتنوا	و/CONJ+اغتن/V+وا/PRON
،	،/PUNC
اللي	اللي/PART
مأصلين	مأصل/ADJ-MP+ين/NSUFF
بقي	بقى/ADV
بيبقوا	ب/PROG-PART+يبق/V+وا/PRON
في	في/PREP
منتهي	منتهى/NOUN-MS
الرُقي	ال/DET+رقي/NOUN-MS
--------------------	-/PUNC
يبقى	يبقى/V
قاعد	قاعد/ADJ-MS
تحت	تحت/NOUN-MS
كوبرى	كوبري/NOUN-MS
عشان	علشان/PART
يلمع	يلمع/V
جزم	جزم/NOUN-FP
الناس	ال/DET+ناس/NOUN-MP
وهو	و/CONJ+هو/PRON
اصلان	أصلا/ADV
خريج	خريج/NOUN-MS
جامعة	جامع/NOUN-FS+ة/NSUFF
--------------------	-/PUNC
لو	لو/PART
تعبتي	تعب/V+تي/PRON
و انتي	و/CONJ+إنتي/PRON
وحدك	وحد/NOUN-MS+ك/PRON
اوعي	إوع/V+ي/PRON
مرة	مر/NOUN-FS+ة/NSUFF
احس	أحس/V
دمعك	دمع/NOUN-MS+ك/PRON
اتكلمي	اتكلم/V+ي/PRON
ويايا	ويا/PART+يا/PRON
و احكي	و/CONJ+احك/V+ي/PRON
اه	نعم/PART
فارقتك	فارق/V+ت/PRON+ك/PRON
بس	بس/PART
سامعك	سامع/ADJ-MS+ك/PRON
هاتلاقيني	ه/FUT-PART+تلاق/V+ي/PRON+ني/PRON
في	في/PREP
اي	أي/PART
وقت	وقت/NOUN-MS
هاتشوفيني	ه/FUT-PART+تشوف/V+ي/PRON+ني/PRON
تملي	تملي/ADV
جنبك	جنب/NOUN-MS+ك/PRON
بعيداعن	بعيد/ADJ-MS+ا/CASE عن/PREP
#	#/HASH
أبو	أبو/NOUN-MS
_	_/PUNC
صلاح	صلاح/NOUN-MS
--------------------	-/PUNC
محدش	ما/PART حد/NOUN-MS+ش/NEG-PART
محتاج	محتاج/ADJ-MS
من	من/PREP
حد	حد/NOUN-MS
حاجة	حاج/NOUN-FS+ة/NSUFF
الحالة	ال/DET+حال/NOUN-FS+ة/NSUFF
100	100/NUM
فل	فل/NOUN-MS
ومرضية	و/CONJ+مرضي/ADJ-FS+ة/NSUFF
الفكرة	ال/DET+فكر/NOUN-FS+ة/NSUFF
بس	بس/PART
فـ	في/PREP
التقدير	ال/DET+تقدير/NOUN-MS
وده	و/CONJ+ده/PRON
مش	مش/PART
بفلوس	ب/PREP+فلوس/NOUN-MP
ده	ده/PRON
كبيره	كبير/ADJ-MS+ه/PRON
سؤال	سؤال/NOUN-MS
بصافي	ب/PREP+صافي/ADJ-MS
نية	ني/NOUN-FS+ة/NSUFF
--------------------	-/PUNC
عـن	عن/PREP
نـاس	ناس/NOUN-MP
أول	أول/ADJ-MS
مـاتعرفك	ما/PART تعرف/V+ك/PRON
تـهتم	تهتم/V
بيـك	بي/PREP+ك/PRON
أوووى	قوي/ADV
وكـأن	و/CONJ+كأن/PART
مفيش	ما/PART في/PREP+ش/NEG-PART
وراهم	ورا/NOUN-MS+هم/PRON
حاجه	حاج/NOUN-FS+ة/NSUFF
إلا	إلا/PART
أنت	أنت/PRON
..	./PUNC ./PUNC
ومع	و/CONJ+مع/PART
الوقت	ال/DET+وقت/NOUN-MS
الاهتمام	ال/DET+اهتمام/NOUN-MS
يقل	يقل/V
شويه بشوية	شوي/NOUN-FS+ة/NSUFF ب/PREP+شوي/NOUN-FS+ة/NSUFF
لـحد	ل/PREP+حد/NOUN-MS
مايختفى	ما/PART يختفي/V
--------------------	-/PUNC
بحب	ب/PROG-PART+أحب/V
أصرف	أصرف/V
اللي	اللي/PRON
معايا	معا/PART+يا/PRON
و معملش	و/CONJ+ما/PART أعمل/V+ش/NEG-PART
حساب	حساب/NOUN-MS
لكمان	ل/PREP+كمان/NOUN-MS
خمس	خمس/NUM
دقايق	دقايق/NOUN-FP
من	من/PREP
دلوقتي	دلوقتي/ADV
,	,/PUNC
المُتعة	ال/DET+متع/NOUN-FS+ة/NSUFF
مبقتش	ما/PART بق/V+ت/PRON+ش/NEG-PART
ف	في/PREP
إني	إن/PART+ي/PRON
بصرف	ب/PROG-PART+أصرف/V
.	./PUNC
أنا	أنا/PRON
بقيت	بقي/V+ت/PRON
بستمتع	ب/PROG-PART+أستمتع/V
إني	إن/PART+ي/PRON
معييش	معا/PART+يي/PRON+ش/NEG-PART
فلوس	نقود/NOUN-MP
--------------------	-/PUNC
عارفين	عارف/ADJ-MP+ين/NSUFF
أحساس	إحساس/NOUN-MS
الملل	ال/DET+ملل/NOUN-MS
بس	بس/PART
من	من/PREP
جواك	جوا/NOUN-FS+ك/PRON
مشغول	مشغول/ADJ-MS
مش عارف	مش/PART عارف/ADJ-MS
مع	مع/PART
مين	مين/PART
و ايه	و/CONJ+إيه/PART
اللى	اللي/PRON
شاغلك	شاغل/ADJ-MS+ك/PRON
مع إن	مع/PART إن/PART
فى	في/PREP+ه/PRON
ملل	ملل/NOUN-MS
أحساس	إحساس/NOUN-MS
وحش	وحش/ADJ-MS
.	./PUNC
--------------------	-/PUNC
شوية حاجات	شوي/NOUN-FS+ة/NSUFF حاج/NOUN-FP+ات/NSUFF
بتظهر	ب/PROG-PART+تظهر/V
ساعات	ساعة/NOUN-FS+ات/NSUFF
تخلى	تخلي/V
السكات	ال/DET+سكات/NOUN-MS
يفرض	يفرض/V
نفسه	نفس/NOUN-FS+ه/PRON
عليا	على/PREP+يا/PRON
واروح	و/CONJ+أروح/V
للى	ل/PREP+اللي/PRON
فات	فات/V
واعيش	و/CONJ+أعيش/V
ذكريات	ذكرى/NOUN-FP+ات/NSUFF
من	من/PREP
حُب	حب/NOUN-MS
مات	مات/V
وجعه	وجع/NOUN-MS+ه/PRON
مأثر	مأثر/ADJ-MS
فيا	في/PREP+ا/PRON
.	./PUNC
--------------------	-/PUNC
مفيش	ما/PART في/PREP+ش/NEG-PART
طب	طيب/ADV
كورة	كور/NOUN-FS+ة/NSUFF
حديد	حديد/NOUN-MS
تيجي	تيج/V+ي/PRON
من	من/PREP
ورا	ورا/NOUN-MS
المسرح	ال/DET+مسرح/NOUN-MS
كدة	كده/ADV
و تهرس	و/CONJ+تهرس/V
شيرين	شيرين/NOUN-FS
--------------------	-/PUNC
فى ناس	في/PREP+ه/PRON ناس/NOUN-MP
بتلقح بالكلام	ب/PROG-PART+تلقح/V ب/PREP+ال/DET+كلام/NOUN-MS
ع	على/PREP
ناس	ناس/NOUN-MP
تانيه	تاني/ADJ-FS+ة/NSUFF
فى	في/PREP
التويتس	ال/DET+تويتس/NOUN-FP
مفكر	مفكر/ADJ-MS
نفسك	نفس/NOUN-FS+ك/PRON
قاعد	قاعد/ADJ-MS
ع	على/PREP
المسطبه	ال/DET+مسطب/NOUN-FS+ة/NSUFF
انت مش	إنت/PRON مش/PART
فى	في/PREP
ع	على/PREP
التايم لاين	ال/DET+تايم/NOUN-MS لاين/NOUN-MS
!!	!/PUNC !/PUNC
--------------------	-/PUNC
طب	طيب/ADJ-MS
العيب	ال/DET+عيب/NOUN-MS
في	في/PREP
مين	مين/PART
؟	؟/PUNC
في	في/PREP
الفيزيا	ال/DET+فيزيا/NOUN-FS
؟	؟/PUNC
لأ	لا/PART
عشان	علشان/PART
في ناس	في/PREP+ه/PRON ناس/NOUN-MP
بتفهمها	ب/PROG-PART+تفهم/V+ها/PRON
.	./PUNC
طب	طيب/ADJ-MS
في	في/PREP
المستر	ال/DET+مستر/NOUN-MS
؟	؟/PUNC
لأ	لا/PART
عشان	علشان/PART
في ناس	في/PREP+ه/PRON ناس/NOUN-MP
بتفهمه	ب/PROG-PART+تفهم/V+ها/PRON
.	./PUNC
يبقي	يبقى/V
العيب	ال/DET+عيب/NOUN-MS
فيا	في/PREP+ا/PRON
أنا	أنا/PRON
و حسبي	و/CONJ+حسب/NOUN-MS+ي/PRON
الله	الله/NOUN-MS
و نعم	و/CONJ+نعم/PART
الوكيل	ال/DET+وكيل/NOUN-MS
!	!/PUNC
--------------------	-/PUNC
السعاده	ال/DET+سعاد/NOUN-FS+ة/NSUFF
حواليك	حوالي/NOUN-MS+ك/PRON
فى	في/PREP
كل	كل/NOUN-MS
حته	حت/NOUN-FS+ة/NSUFF
حاجة كده عامله زي	حاج/NOUN-FS+ة/NSUFF هكذا/ADV عامل/ADJ-FS+ة/NSUFF زي/NOUN-MS
..	./PUNC ./PUNC
زي	زي/NOUN-MS
ضربات	ضرب/NOUN-FP+ات/NSUFF
قلبك	قلب/NOUN-MS+ك/PRON
لما	لما/PART
بتبقى	ب/PROG-PART+تبقى/V
متشيك	متشيك/ADJ-MS
على الاخر	على/PREP ال/DET+آخر/NOUN-MS
وداخل	و/CONJ+داخل/ADJ-MS
فرح	فرح/NOUN-MS
موجود	موجود/ADJ-MS
فيه	في/PREP+ه/PRON
حد	حد/NOUN-MS
بتحبه	ب/PROG-PART+تحب/V+ها/PRON
--------------------	-/PUNC
@melzoghby@m_msobhy	@melzoghby@m_msobhy/MENTION
البناء	ال/DET+بناء/NOUN-MS
ف	ف/PREP
ارض	أرض/NOUN-FS
مشروع	مشروع/NOUN-MS
العشوائيات	ال/DET+عشوائي/NOUN-FP+ات/NSUFF
بدأ	بدأ/V
من	من/PREP
فترة	فتر/NOUN-FS+ة/NSUFF
كبيرة	كبير/ADJ-FS+ة/NSUFF
و دلوقتي	و/CONJ+دلوقتي/ADV
ممكن	ممكن/ADJ-MS
تروح	تروح/V
تشوف	تشوف/V
المباني	ال/DET+مباني/NOUN-FP
كمان	كمان/ADV
.	./PUNC
اليوتيوب	ال/DET+يوتيوب/NOUN-MS
مليان	مليان/ADJ-MS
فيديوهات	فيديو/NOUN-FP+هات/NSUFF
ياريت	يا/PART ريت/NOUN-MS
تشوف	تشوف/V
--------------------	-/PUNC
@Hager_Magdy89	@Hager_Magdy89/MENTION
كل	كل/NOUN-MS
واحد	واحد/NOUN-MS
من	من/PREP
جواه	جوا/NOUN-FS+ه/PRON
بيبقي	ب/PROG-PART+يبقى/V
بيحب	ب/PROG-PART+يحب/V
حد	حد/NOUN-MS
او	أو/CONJ
معجب	معجب/ADJ-MS
بحد	ب/PREP+حد/NOUN-MS
ف هيتابعه	ف+/CONJ+ه/FUT-PART+يتابع/V+ه/PRON
سواء	سواء/NOUN-MS
الشخص ده	ال/DET+شخص/NOUN-MS ده/PRON
حس	حس/V
او لا	أو/CONJ لا/PART
:D	:D/EMOT
النظرات دي	ال/DET+نظر/NOUN-FP+ات/NSUFF دي/PRON
هتلاقيها	ه/FUT-PART+تلاق/V+ي/PRON+ها/PRON
كتير	كتير/ADV
لو	لو/PART
ركزتي	ركز/V+تي/PRON
شوية	شوي/NOUN-FS+ة/NSUFF
--------------------	-/PUNC
@mezo83	@mezo83/MENTION
انا	أنا/PRON
بأتفرج	ب/PROG-PART+أتفرج/V
علي	على/PREP
أفلام	أفلام/NOUN-FP
و بس	و/CONJ+بس/ADV
يا	يا/PART
لايت	لايت/ADJ-MS
يا	يا/PART
كوميدي	كوميدي/ADJ-MS
،	،/PUNC
اللي	اللي/PART
بيتفرجوا	ب/PROG-PART+يتفرج/V+وا/PRON
علي	على/PREP
البرامج	ال/DET+برامج/NOUN-FP
دول	دول/PRON
ربنا	رب/NOUN-MS+نا/PRON
يديهم	يد/V+ي/PRON+هم/PRON
الصحة	ال/DET+صح/NOUN-FS+ة/NSUFF
--------------------	-/PUNC
طب	طيب/ADJ-MS
على فكرة	على/PREP فكر/NOUN-FS+ة/NSUFF
احساس	إحساس/NOUN-MS
حلو	حلو/ADJ-MS
ان	إن/PART
حد	حد/NOUN-MS
يحكيلك	يحكي/V ل/PREP+ك/PRON
حاجة	حاج/NOUN-FS+ة/NSUFF
و تبقى عارف	و/CONJ+تبقى/V عارف/ADJ-MS
انه	إن/PART+ه/PRON
بيحكيهالك	ب/PROG-PART+يحكي/V+ها/PRON ل/PREP+ك/PRON
انت	إنت/PRON
بس	بس/ADV
،	،/PUNC
حتى	حتى/PREP
لو	لو/PART
حاجة هبلة	حاج/NOUN-FS+ة/NSUFF هبل/NOUN-FS+ة/NSUFF
:)	:)/EMOT
--------------------	-/PUNC
الست	ال/DET+ست/NOUN-FS
العظيمة	ال/DET+عظيم/ADJ-FS+ة/NSUFF
اللي	اللي/PRON
في	في/PREP
الصورة	ال/DET+صور/NOUN-FS+ة/NSUFF
بظهرها	ب/PREP+ظهر/NOUN-MS+ها/PRON
دي	دي/PRON
،	،/PUNC
ممكن	ممكن/ADJ-MS
تكون	تكون/V
الست	ال/DET+ست/NOUN-FS
الوحيدة	ال/DET+وحيد/ADJ-FS+ة/NSUFF
في	في/PREP
مصر	مصر/NOUN-FS
الجديرة	ال/DET+جدير/ADJ-FS+ة/NSUFF
اني	إن/PART+ي/PRON
اقولها	أقول/V ل/PREP+ها/PRON
كل	كل/NOUN-MS
سنة	سن/NOUN-FS+ة/NSUFF
وانتي	و/CONJ+إنتي/PRON
طيبة	طيب/ADJ-FS+ة/NSUFF
في	في/PREP
عيد	عيد/NOUN-MS
الام	ال/DET+أم/NOUN-FS
http://t.co/EF5cWot6sJ	http:\\t.co\EF5cWot6sJ/URL
--------------------	-/PUNC
@EtisalatMisr	@EtisalatMisr/MENTION
في	في/PREP
2008	2008/NUM
قدت	قد/V+ت/PRON
حملة	حمل/NOUN-FS+ة/NSUFF
لتحويل	ل/PREP+تحويل/NOUN-MS
كل	كل/NOUN-MS
افراد	أفراد/NOUN-MP
عائلتي	عائل/NOUN-FS+ة/NSUFF+ي/PRON
من	من/PREP
فودافون	فودافون/NOUN-FS
لاتصالات	ل/PREP+اتصال/NOUN-FP+ات/NSUFF
وحصل	و/CONJ+حصل/V
..	./PUNC ./PUNC
دلوقتي	دلوقتي/ADV
انا	أنا/PRON
هاعمل	ه/FUT-PART+أعمل/V
العكس	ال/DET+عكس/NOUN-MS
وكله	و/CONJ+كل/NOUN-MS+ه/PRON
هايرجع	ه/FUT-PART+يرجع/V
فودافون	فودافون/NOUN-FS
تاني	تاني/ADV
.	./PUNC
--------------------	-/PUNC
ايه	إيه/PART
أهمية	أهمي/NOUN-FS+ة/NSUFF
سجدة	سجد/NOUN-FS+ة/NSUFF
اللاعب	ال/DET+لاعب/NOUN-MS
بعد	بعد/NOUN-MS
الجون	ال/DET+جون/NOUN-MS
؟	؟/PUNC
لو	لو/PART
شكرت	شكر/V+ت/PRON
ربنا	رب/NOUN-MS+نا/PRON
في	في/PREP
سرك	سر/NOUN-MS+ك/PRON
مش هيتقبل	مش/PART ه/FUT-PART+يتقبل/V
؟	؟/PUNC
واشمعني	و/CONJ+إشمعنى/PART
في	في/PREP
الكورة	ال/DET+كور/NOUN-FS+ة/NSUFF
؟	؟/PUNC
ليه	ليه/PART
الطباخ	ال/DET+طباخ/NOUN-MS
مثلاً	مثلا/ADV
بعد ما	بعد/NOUN-MS ما/PART
يشوح	يشوح/V
حتة	حت/NOUN-FS+ة/NSUFF
بفتيك	بفتيك/NOUN-MS
حلوة	حلو/ADJ-FS+ة/NSUFF
ما بيسجدش	ما/PART ب/PROG-PART+يسجد/V+ش/NEG-PART
--------------------	-/PUNC
أي	أي/PART
حد	حد/NOUN-MS
بعد كده	بعد/NOUN-MS كده/PRON
يتحرش	يتحرش/V
بالستات	ب/PREP+ال/DET+ست/NOUN-FP+ات/NSUFF
والبنات	و/CONJ+ال/DET+بن/NOUN-FP+ات/NSUFF
في	في/PREP
الشارع	ال/DET+شارع/NOUN-MS
ولا	و/CONJ+لا/PART
يهمه	يهم/V+ه/PRON
...	./PUNC ./PUNC ./PUNC
أصلها	أصل/NOUN-MS+ها/PRON
جريمة	جريم/NOUN-FS+ة/NSUFF
أخلاقية	أخلاقي/ADJ-FS+ة/NSUFF
وكده	و/CONJ+كده/ADV
...	./PUNC ./PUNC ./PUNC
عادي	عادي/ADJ-MS
يعتذر	يعتذر/V
بعدها	بعد/NOUN-MS+ها/PRON
والمجتمع	و/CONJ+ال/DET+مجتمع/NOUN-MS
يقبله	يقبل/V+ه/PRON
تاني	تاني/ADV
مفيش	ما/PART في/PREP+ش/NEG-PART
مشكلة	مشكل/NOUN-FS+ة/NSUFF
.	./PUNC
--------------------	-/PUNC
اصل	أصل/NOUN-MS
دايما	دايما/ADV
الكلام	ال/DET+كلام/NOUN-MS
الصح	ال/DET+صح/ADJ-MS
بيجرح	ب/PROG-PART+يجرح/V
ويوجع	و/CONJ+يوجع/V
اوى	قوي/ADV
بس	بس/PART
لازم	لازم/ADJ-MS
نسمعه	نسمع/V+ه/PRON
عشان	علشان/PART
بيفوقنا	ب/PROG-PART+يفوق/V+نا/PRON
.	./PUNC
--------------------	-/PUNC
فجأة	فجأة/ADV
بتلاقى	ب/PROG-PART+تلاق/V+ي/PRON
المشاكل	ال/DET+مشاكل/NOUN-FP
كلها	كل/NOUN-MS+ها/PRON
ورا	ورا/NOUN-MS
بعدها	بعض/NOUN-MS+ها/PRON
وبتبقى عارف	و/CONJ+ب/PROG-PART+تبقى/V عارف/ADJ-MS
ان	إن/PART
دا	ده/PRON
ابتلاء	ابتلاء/NOUN-MS
من	من/PREP
ربنا	رب/NOUN-MS+نا/PRON
وان	و/CONJ+إن/PART
ربنا	رب/NOUN-MS+نا/PRON
بيختبرك	ب/PROG-PART+يختبر/V+ك/PRON
بس	بس/PART
وانت	و/CONJ+أنت/PRON
فى	في/PREP
الموقف	ال/DET+موقف/NOUN-MS
بيبقى	ب/PROG-PART+يبقى/V
صعب	صعب/ADJ-MS
بس لازم	بس/PART لازم/ADJ-MS
تصبر	تصبر/V
وربنا	و/CONJ+رب/NOUN-MS+نا/PRON
هيعدلها	ه/FUT-PART+يعدل/V+ها/PRON
.	./PUNC
--------------------	-/PUNC
مليون	مليون/NUM
بنت	بنت/NOUN-FS
هتحبك	ه/FUT-PART+تحب/V+ك/PRON
ومليون	و/CONJ+مليون/NUM
بنت	بنت/NOUN-FS
هتسيبك	ه/FUT-PART+تسيب/V+ك/PRON
مفيش	ما/PART في/PREP+ش/NEG-PART
غير	غير/NOUN-MS
واحدة	واحد/NOUN-FS+ة/NSUFF
هتدوملك	ه/FUT-PART+تدوم/V ل/PREP+ك/PRON
وتقبل	و/CONJ+تقبل/V
بيك	بي/PREP+ك/PRON
على	على/PREP
عيبك	عيب/NOUN-MS+ك/PRON
--------------------	-/PUNC
الناس	ال/DET+ناس/NOUN-MP
ماتعرفش	ما/PART تعرف/V+ش/NEG-PART
ان	إن/PART
الدستور	ال/DET+دستور/NOUN-MS
عندنا	عند/NOUN-MS+نا/PRON
فى	في/PREP
مصر	مصر/NOUN-FS
زية	زي/NOUN-MS+ه/PRON
زى	زي/NOUN-MS
النيش	ال/DET+نيش/NOUN-MS
فى	في/PREP
البيت	ال/DET+بيت/NOUN-MS
..	./PUNC ./PUNC
بنطلع	ب/PROG-PART+نطلع/V
منة	من/PREP+ه/PRON
الحاجة	ال/DET+حاج/NOUN-FS+ة/NSUFF
اللى	اللي/PRON
احنا عايزنها	إحنا/PRON عايز/ADJ-MP+ين/NSUFF+ها/PRON
فى	في/PREP
الوقت	ال/DET+وقت/NOUN-MS
اللى	اللي/PRON
احنا عايزينة	إحنا/PRON عايز/ADJ-MP+ين/NSUFF+ه/PRON
بس	بس/ADV
--------------------	-/PUNC
اكثر	أكثر/ADJ-MS
ناس	ناس/NOUN-MP
بحترمهم	ب/PROG-PART+أحترم/V+هم/PRON
اللي	اللي/PART
لما	لما/PART
يغلطوا	يغلط/V+وا/PRON
ميقعدوش	ما/PART يقعد/V+وا/PRON+ش/NEG-PART
يكابروا	يكابر/V+وا/PRON
ويكملوا	و/CONJ+يكمل/V+وا/PRON
في	في/PREP
غلطهم	غلط/NOUN-MS+هم/PRON
او	أو/CONJ
يبرروا	يبرر/V+وا/PRON
لا	لا/PART
بيعتذروا	ب/PROG-PART+يعتذر/V+وا/PRON
وبيعترفوا	و/CONJ+ب/PROG-PART+يعترف/V+وا/PRON
بغلطهم	ب/PREP+غلط/NOUN-MS+هم/PRON
الاعتذار	ال/DET+اعتذار/NOUN-MS
سمة	سم/NOUN-FS+ة/NSUFF
الشجعان	ال/DET+شجعان/NOUN-MP
!	!/PUNC
--------------------	-/PUNC
ومين فينا	و/CONJ+مين/PART في/PREP+نا/PRON
مخسرش	ما/PART خسر/V+ش/NEG-PART
ناس	ناس/NOUN-MP
متوقعش	ما/PART توقع/V+ش/NEG-PART
ف	في/PREP
يوم	يوم/NOUN-MS
انه	إن/PART+ه/PRON
يخسرهم	يخسر/V+هم/PRON
و قربوا	و/CONJ+قرب/V+وا/PRON
منه	من/PREP+ه/PRON
ناس	ناس/NOUN-MP
متصورش	ما/PART تصور/V+ش/NEG-PART
ف	في/PREP
يوم	يوم/NOUN-MS
انه	إن/PART+ه/PRON
هيعرفهم	ه/FUT-PART+يعرف/V+هم/PRON
.	./PUNC
--------------------	-/PUNC
اكتر	أكتر/ADJ-MS
حاجه	حاج/NOUN-FS+ة/NSUFF
نفسى	نفس/NOUN-FS+ي/PRON
فى	في/PREP
اللى	اللي/PRON
هتجوزه	ه/FUT-PART+أتجوز/V+ه/PRON
انه	إن/V+ه/PRON
يكون	يكون/V
طوويل	طويل/ADJ-MS
بغض	ب/PREP+غض/NOUN-MS
النظر	ال/DET+نظر/NOUN-MS
عن	عن/PREP
ملامحه	ملامح/NOUN-FP+ه/PRON
و عندى	و/CONJ+عند/NOUN-MS+ي/PRON
احساس	إحساس/NOUN-MS
انها	إن/PART+ها/PRON
مش هتحقق	مش/PART ه/FUT-PART+تتحقق/V
--------------------	-/PUNC
@Rababoush	@Rababoush/MENTION
انا	أنا/PRON
عارفه	عارف/ADJ-MS+ة/NSUFF
انك	إن/PART+ك/PRON
هاتستغربى	ه/FUT-PART+تستغرب/V+ي/PRON
التويته دى	ال/DET+تويت/NOUN-FS+ة/NSUFF دي/PRON
....	./PUNC ./PUNC ./PUNC ./PUNC
بس انا	بس/PART أنا/PRON
فعلا	فعلا/ADV
محتاجه	محتاج/ADJ-FP+ة/NSUFF
مساعده	مساعد/NOUN-FS+ة/NSUFF
من	من/PREP
دكتور	دكتور/NOUN-MS
أمراض	أمراض/NOUN-FP
نفسيه	نفسي/ADJ-FS+ة/NSUFF
ومش عارفه	و/CONJ+مش/PART عارف/ADJ-FS+ة/NSUFF
اسم	اسم/NOUN-MS
دكتور	دكتور/NOUN-MS
كويس	كويس/ADJ-MS
--------------------	-/PUNC
مش فاهم	مش/PART فاهم/ADJ-MS
ايه وجه	إيه/PART وجه/V
الإنبهار	ال/DET+انبهار/NOUN-MS
اللي	اللي/PRON
في	في/PREP
الطاووس	ال/DET+طاووس/NOUN-MS
..	./PUNC ./PUNC
يا	يا/PART
جدعان	جدعان/NOUN-MP
ده	ده/PRON
عباره	عبار/NOUN-FS+ة/NSUFF
عن	عن/PREP
بطه	بط/NOUN-FS+ة/NSUFF
مبالغ	مبالغ/ADJ-MS
فيها	في/PREP+ها/PRON
!	!/PUNC
:D	:D/EMOT
--------------------	-/PUNC
ساعات	ساع/NOUN-FP+ات/NSUFF
بضطر	ب/PROG-PART+أضطر/V
اسيب	أسيب/V
الناس	ال/DET+ناس/NOUN-MP
عشان	علشان/PART
مبقاش	ما/PART أبقى/V+ش/NEG-PART
تقيله	تقيل/ADJ-FS+ة/NSUFF
علي	على/PREP
حد	حد/NOUN-MS
..	./PUNC ./PUNC
--------------------	-/PUNC
حاله	حال/NOUN-FS+ة/NSUFF
في	في/PREP
مستشفي	مستشفى/NOUN-FS
دمنهور	دمنهور/NOUN-FS
العام	ال/DET+عام/ADJ-MS
محتاجه	محتاج/ADJ-FP+ة/NSUFF
60	60/NUM
كيس	كيس/NOUN-MS
دم	دم/NOUN-MS
بكره	بكرة/ADV
عشان	علشان/PART
هيتبدلوا	ه/FUT-PART+يتبدل/V+وا/PRON
ببلازما	ب/PREP+بلازما/NOUN-FS
والموضوع	و/CONJ+ال/DET+موضوع/NOUN-MS
طارئ	طارئ/ADJ-MS
جدا	جدا/ADV
ولازم	و/CONJ+لازم/ADJ-MS
الدم	ال/DET+دم/NOUN-MS
يجهز	يجهز/V
بكره	بكرة/ADV
...	./PUNC ./PUNC ./PUNC
http://t.co/DX7wa3qpAN	http:\\t.co\DX7wa3qpAN/URL
--------------------	-/PUNC
لما	لما/PART
بيزيد	ب/PROG-PART+يزيد/V
الهرى	ال/DET+هري/NOUN-MS
فى	في/PREP
موضوع	موضوع/NOUN-MS
معين	معين/ADJ-MS
بيبقى	ب/PROG-PART+يبقى/V
رخم	رخم/ADJ-MS
..	./PUNC ./PUNC
فبطلو	ف+/CONJ+بطل/V+وا/PRON
تتريقوا	تتريق/V+هم/PRON
على	على/PREP
شيرين	شيرين/NOUN-FS
إنتو مش	إنتو/PRON مش/PART
ملايكه	ملايك/NOUN-FP+ة/NSUFF
يعنى	يعني/ADV
عالأقل	على/PREP ال/DET+أقل/ADJ-MS
هيا	هي/PRON
على	على/PREP
طبيعتها	طبيع/NOUN-FS+ة/NSUFF+ها/PRON
مش	مش/PART
زيكو	زي/NOUN-MS+كم/PRON
مصطنعين	مصطنع/ADJ-MP+ين/NSUFF
!	!/PUNC
# MBCTheVoice	#/HASH MBCTheVoice/FOREIGN
--------------------	-/PUNC
حياتك	حيا/NOUN-FS+ة/NSUFF+ك/PRON
لو	لو/PART
ماشي	ماشي/ADJ-MS
معاها	معا/PART+ها/PRON
موسيقي	موسيقى/NOUN-FS
تصويرية	تصويري/ADJ-FS+ة/NSUFF
هتحس	ه/FUT-PART+تحس/V
إنك	إن/PART+ك/PRON
ف	في/PREP
كابوس	كابوس/NOUN-MS
مش عارف	مش/PART عارف/ADJ-MS
تخلص	تخلص/V
منة	من/PREP+ه/PRON
،	،/PUNC
مش عارف	مش/PART عارف/ADJ-MS
نهايتة	نهاي/NOUN-FS+ة/NSUFF+ه/PRON
امتي	إمتى/PART
؟	؟/PUNC
مع إن	مع/PART إن/PART
نفسك	نفس/NOUN-FS+ك/PRON
الفيلم	ال/DET+فيلم/NOUN-MS
يطول	يطول/V
شوية	شوي/NOUN-FS+ة/NSUFF
جايز	جايز/NOUN-MS
تبقي	تبقى/V
نهايتة	نهاي/NOUN-FS+ة/NSUFF+ه/PRON
سعيدة	سعيد/ADJ-FS+ة/NSUFF
--------------------	-/PUNC
بحب	ب/PROG-PART+أحب/V
اسمع	أسمع/V
اي	أي/NOUN-MS
حد	حد/NOUN-MS
يحكيلي	يحكي/V ل/PREP+ي/PRON
اللي	اللي/PRON
بيحصله	ب/PROG-PART+يحصل/V ل/PREP+ه/PRON
بس	بس/PART
مبحبش	ما/PART ب/PROG-PART+أحب/V+ش/NEG-PART
احكي	أحكي/V
او	أو/CONJ
بمعنى	ب/PREP+معنى/NOUN-MS
اصح	أصح/ADJ-MS
مبعرفش	ما/PART ب/PROG-PART+أعرف/V+ش/NEG-PART
.	./PUNC
--------------------	-/PUNC
@vivavivooo	@vivavivooo/MENTION
أوبا	أوبا/ADV
انا	أنا/PRON
كمان	كمان/ADV
من	من/PREP
أسيوط	أسيوط/NOUN-MS
علي فكرة	على/PREP فكر/NOUN-FS+ة/NSUFF
بس	بس/PART
عمري	عمر/NOUN-MS+ي/PRON
ما	ما/PART
رحت	رح/V+ت/PRON
،،	،/PUNC ،/PUNC
بس عارف	بس/PART عارف/ADJ-MS
ان	إن/PART
الصعايدة	ال/DET+صعايد/NOUN-MP+ة/NSUFF
اتغيروا	اتغير/V+وا/PRON
عن	عن/PREP
زمان	زمان/NOUN-MS
،،	،/PUNC ،/PUNC
وكل	و/CONJ+كل/NOUN-MS
اللي	اللي/PRON
بيتعمل	ب/PROG-PART+يتعمل/V
في	في/PREP
الدراما	ال/DET+دراما/NOUN-FS
قلش	قلش/NOUN-MS
